ID,Type,Attributes,Attribute Count,Recent Sale Price,Recent Offer,Recent Bid
CryptoPunk 1848,Male,"['Stringy Hair', 'Clown Eyes Blue']",2,"66.66Ξ ($221,959)","197Ξ ($639,464)",0.31Ξ ($69)
CryptoPunk 9671,Male,"['Messy Hair', 'VR']",2,"145.55Ξ ($486,818)","145.55Ξ ($487,395)","99.85Ξ ($289,595)"
CryptoPunk 7298,Male,"['Bandana', 'Rosy Cheeks', 'Regular Shades']",3,"132Ξ ($423,835)",,"131Ξ ($420,624)"
CryptoPunk 9602,Male,"['Horned Rim Glasses', 'Shaved Head', 'Mole']",3,"74.99Ξ ($250,818)","74.99Ξ ($241,689)","40Ξ ($115,578)"
CryptoPunk 2224,Male,"['Earring', 'Goat', 'Do-rag']",3,"85Ξ ($408,259)","85Ξ ($405,731)","85Ξ ($391,527)"
CryptoPunk 3173,Male,"['Cap Forward', 'Front Beard Dark', 'Horned Rim Glasses', 'Mole']",4,"86Ξ ($413,167)","97.97Ξ ($461,845)","86Ξ ($416,600)"
CryptoPunk 7471,Male,"['Eye Patch', 'Mole', 'Cowboy Hat']",3,"138Ξ ($461,163)",390Ξ ($1.2M),0.05Ξ ($14)
CryptoPunk 2790,Male,"['Wild Hair', 'Normal Beard']",2,"69.27Ξ ($231,484)","88.88Ξ ($361,639)","16.50Ξ ($30,040)"
CryptoPunk 2238,Male,"['Goat', 'Mohawk']",2,"72Ξ ($240,607)","72Ξ ($241,102)","40Ξ ($122,650)"
CryptoPunk 735,Male,"['Earring', 'Nerd Glasses', 'Mole', 'Cowboy Hat']",4,"134.99Ξ ($451,104)","134.99Ξ ($442,844)","110Ξ ($316,711)"
CryptoPunk 5196,Male,"['Vampire Hair', 'Front Beard']",2,"78Ξ ($261,509)","159Ξ ($512,697)","5.65Ξ ($1,948)"
CryptoPunk 7268,Male,"['Front Beard', 'Frumpy Hair', 'Regular Shades']",3,"69.69Ξ ($232,887)","200Ξ ($637,004)","1Ξ ($1,326)"
CryptoPunk 6691,Male,"['Front Beard', 'Earring', 'Horned Rim Glasses', 'Knitted Cap']",4,"73Ξ ($243,948)","100Ξ ($402,888)","20.69Ξ ($38,485)"
CryptoPunk 923,Male,"['Mohawk Thin', 'Shadow Beard']",2,"84.90Ξ ($268,456)","84.90Ξ ($268,456)","80Ξ ($252,962)"
CryptoPunk 3387,Male,"['Police Cap', 'Big Shades']",2,"149.96Ξ ($483,548)",666.66Ξ ($2.16M),"45Ξ ($126,432)"
CryptoPunk 7835,Male,"['Handlebars', 'Smile', 'Mohawk']",3,"130Ξ ($411,793)","130Ξ ($420,011)","58.50Ξ ($195,493)"
CryptoPunk 173,Female,"['Mole', 'Pipe', 'Messy Hair', 'Hot Lipstick', 'Clown Eyes Blue']",5,"99.90Ξ ($333,842)","99.90Ξ ($244,195)","35Ξ ($55,835)"
CryptoPunk 9967,Female,"['Knitted Cap', 'Green Eye Shadow']",2,"69Ξ ($228,151)","86Ξ ($373,441)","60Ξ ($247,573)"
CryptoPunk 8475,Male,"['Peak Spike', 'Mole']",2,"85Ξ ($271,349)",600Ξ ($2.49M),"51Ξ ($162,809)"
CryptoPunk 3344,Female,"['Crazy Hair', 'Purple Lipstick']",2,"99.69Ξ ($323,388)",3.34KΞ ($11.42M),"21.50Ξ ($47,293)"
CryptoPunk 855,Female,"['Bandana', 'Eye Patch']",2,"99.90Ξ ($410,690)","125Ξ ($521,261)","53Ξ ($166,760)"
CryptoPunk 7746,Male,"['Clown Eyes Blue', 'Cowboy Hat']",2,"125Ξ ($417,720)","201Ξ ($850,761)",0.15Ξ ($625)
CryptoPunk 9669,Male,"['Vampire Hair', 'Normal Beard Black', 'Regular Shades']",3,"125Ξ ($417,720)","125Ξ ($320,601)","68.90Ξ ($230,247)"
CryptoPunk 9289,Male,"['Cigarette', 'Cap', 'Frown', 'Nerd Glasses']",4,"99.98Ξ ($334,109)","99.98Ξ ($333,274)","80Ξ ($267,341)"
CryptoPunk 5201,Male,"['Frumpy Hair', 'Eye Mask', 'Pipe']",3,"135Ξ ($380,726)","135Ξ ($486,544)","7.50Ξ ($13,139)"
CryptoPunk 6810,Female,"['Horned Rim Glasses', 'Wild Hair', 'Purple Lipstick']",3,"69Ξ ($230,581)","69Ξ ($170,102)","15Ξ ($30,931)"
CryptoPunk 8176,Female,"['Green Eye Shadow', 'Mohawk Thin', 'Rosy Cheeks']",3,"111.88Ξ ($421,430)","111.88Ξ ($393,607)","60.99Ξ ($203,814)"
CryptoPunk 6617,Male,"['Clown Eyes Blue', 'Top Hat']",2,"136Ξ ($563,313)","179.50Ξ ($736,523)","136Ξ ($549,807)"
CryptoPunk 1394,Male,"['Cigarette', 'Peak Spike']",2,"81Ξ ($257,446)","81Ξ ($267,861)","75.10Ξ ($251,725)"
CryptoPunk 5434,Male,"['Goat', 'Mohawk']",2,"68Ξ ($227,240)","68Ξ ($222,979)",
CryptoPunk 814,Male,"['Earring', 'Knitted Cap', '3D Glasses']",3,"129.99Ξ ($434,395)","150Ξ ($586,299)","100Ξ ($321,163)"
CryptoPunk 8457,Male,"['Frumpy Hair', 'Normal Beard', 'Clown Eyes Green']",3,"125Ξ ($414,791)","135Ξ ($635,206)","96Ξ ($375,947)"
CryptoPunk 5807,Male,"['Mohawk Thin', 'Regular Shades', 'Mole']",3,"95Ξ ($421,877)","95Ξ ($421,557)","5Ξ ($22,660)"
CryptoPunk 4162,Male,"['Front Beard', 'Earring', 'Horned Rim Glasses', 'Do-rag']",4,"69Ξ ($230,581)","85Ξ ($381,697)",
CryptoPunk 3221,Female,"['Vape', 'Black Lipstick', 'Mohawk', 'Earring']",4,"69.69Ξ ($232,887)","149Ξ ($504,292)",<0.01Ξ ($<0.01)
CryptoPunk 7622,Female,"['Black Lipstick', 'Spots', 'Green Eye Shadow', 'Dark Hair']",4,"249.95Ξ ($915,897)",350Ξ ($1.33M),"249.95Ξ ($948,510)"
CryptoPunk 7877,Female,"['Purple Lipstick', 'Straight Hair Dark', 'Cigarette']",3,"87.95Ξ ($392,637)","87.95Ξ ($382,672)","41.50Ξ ($104,865)"
CryptoPunk 2920,Female,"['Straight Hair Dark', 'Nerd Glasses']",2,"112.90Ξ ($321,129)","112.90Ξ ($323,953)","100Ξ ($284,151)"
CryptoPunk 5741,Male,"['Horned Rim Glasses', 'Goat', 'Mohawk']",3,"98Ξ ($318,614)",8.89KΞ ($28.9M),
CryptoPunk 7897,Female,"['Red Mohawk', 'Hot Lipstick', 'Clown Eyes Blue']",3,"70Ξ ($276,871)","70Ξ ($276,871)","85Ξ ($375,686)"
CryptoPunk 7945,Male,"['Messy Hair', 'Earring', 'Goat', 'Pipe', 'Eye Patch']",5,"109Ξ ($364,252)",288.88Ξ ($1.04M),"56Ξ ($128,146)"
CryptoPunk 4271,Male,"['Purple Hair', 'Nerd Glasses']",2,"125Ξ ($388,779)","125Ξ ($416,066)","80Ξ ($245,399)"
CryptoPunk 7750,Female,"['Crazy Hair', 'Classic Shades', 'Earring']",3,"129.99Ξ ($411,762)","129.99Ξ ($411,762)","45Ξ ($138,793)"
CryptoPunk 2354,Male,"['Bandana', 'Clown Eyes Green']",2,"51.96Ξ ($209,341)","76.44Ξ ($313,000)","57Ξ ($190,872)"
CryptoPunk 2055,Male,"['Eye Mask', 'Peak Spike']",2,"65Ξ ($217,662)","65Ξ ($202,040)",0.03Ξ ($42)
CryptoPunk 2426,Female,"['Tiara', 'Green Eye Shadow', 'Earring']",3,"275Ξ ($920,876)",,"125Ξ ($404,315)"
CryptoPunk 3705,Female,"['Welding Goggles', 'Mohawk Thin', 'Purple Lipstick', 'Cigarette']",4,"105Ξ ($351,607)",350Ξ ($1.13M),"250Ξ ($979,028)"
CryptoPunk 1271,Male,"['Big Shades', 'Spots', 'Purple Hair', 'Earring', 'Pipe']",5,"200Ξ ($669,728)",,"87Ξ ($282,545)"
CryptoPunk 1315,Female,['Stringy Hair'],1,"99.98Ξ ($332,905)","99.98Ξ ($331,859)",0.20Ξ ($53)
CryptoPunk 6405,Female,"['Silver Chain', 'Earring', 'Mohawk Dark']",3,"69Ξ ($231,056)","69Ξ ($170,262)","60Ξ ($188,504)"
CryptoPunk 3737,Male,"['Stringy Hair', 'Luxurious Beard', 'Small Shades']",3,"68.99Ξ ($280,604)","68.99Ξ ($280,604)","99Ξ ($444,057)"
CryptoPunk 7648,Female,"['Spots', 'Blonde Short', 'Cigarette']",3,"109Ξ ($353,589)","109Ξ ($350,530)","62.25Ξ ($208,025)"
CryptoPunk 7751,Female,"['Blonde Short', 'Hot Lipstick', 'Clown Eyes Blue']",3,"88Ξ ($283,230)",333.14Ξ ($1.38M),"50Ξ ($163,310)"
CryptoPunk 5037,Male,"['Cap', 'Shadow Beard', 'Earring']",3,"111Ξ ($343,686)",,"99.99Ξ ($311,953)"
CryptoPunk 3132,Male,"['Nerd Glasses', 'Shaved Head']",2,"115Ξ ($373,391)","115Ξ ($373,883)","2.50Ξ ($4,477)"
CryptoPunk 5635,Male,"['Mohawk Thin', 'Silver Chain', 'Nerd Glasses']",3,"94.67Ξ ($308,598)","94.67Ξ ($295,770)",
CryptoPunk 2263,Male,"['Cap Forward', 'Mole']",2,"85Ξ ($272,631)","85Ξ ($280,632)","75Ξ ($240,556)"
CryptoPunk 4414,Male,"['Eye Mask', 'Normal Beard Black', 'Headband', 'Mole']",4,"67.90Ξ ($227,373)","67.90Ξ ($216,573)","47Ξ ($148,121)"
CryptoPunk 6648,Male,"['Goat', 'Top Hat']",2,"168Ξ ($576,949)","220Ξ ($902,629)","40Ξ ($147,759)"
CryptoPunk 3994,Male,"['Shadow Beard', 'Crazy Hair', 'Small Shades']",3,"105.69Ξ ($394,569)","105.69Ξ ($394,192)","100Ξ ($373,327)"
CryptoPunk 8423,Male,"['Normal Beard Black', 'Earring', 'Knitted Cap']",3,"89.95Ξ ($301,210)",5.1MΞ ($17.08B),"94Ξ ($296,854)"
CryptoPunk 5896,Female,"['Mohawk', 'Green Eye Shadow', 'Hot Lipstick', 'Earring']",4,"94.99Ξ ($332,299)","94.99Ξ ($327,582)","86Ξ ($300,850)"
CryptoPunk 8005,Male,"['Messy Hair', 'Mustache', 'Pipe']",3,"69.69Ξ ($233,367)","80Ξ ($319,192)","25Ξ ($44,890)"
CryptoPunk 4022,Male,"['Eye Mask', 'Handlebars', 'Fedora']",3,"125Ξ ($415,769)","125Ξ ($407,009)","50Ξ ($147,283)"
CryptoPunk 9059,Male,"['Big Shades', 'Front Beard Dark', 'Headband']",3,"106Ξ ($356,263)","109Ξ ($406,659)","100Ξ ($336,097)"
CryptoPunk 1697,Female,"['Mole', 'Big Shades', 'Mohawk Thin']",3,"89.94Ξ ($380,283)","89.94Ξ ($407,819)",0.10Ξ ($455)
CryptoPunk 6099,Female,"['Welding Goggles', 'Crazy Hair']",2,"101Ξ ($474,931)","109.95Ξ ($509,101)","101Ξ ($475,600)"
CryptoPunk 2086,Male,"['Goat', 'Knitted Cap']",2,"69Ξ ($231,056)","69Ξ ($219,550)","19.25Ξ ($31,143)"
CryptoPunk 7865,Male,"['Messy Hair', 'Eye Mask', 'Luxurious Beard']",3,"92.95Ξ ($375,588)","92.95Ξ ($375,588)","93Ξ ($381,594)"
CryptoPunk 7998,Male,"['Cap Forward', 'Earring', 'Eye Patch']",3,"69Ξ ($231,056)","69Ξ ($213,066)","23Ξ ($33,240)"
CryptoPunk 3457,Female,"['Wild Blonde', 'Purple Lipstick', 'Earring']",3,"150Ξ ($502,296)","139.97Ξ ($519,620)","100Ξ ($323,295)"
CryptoPunk 5517,Male,"['Mustache', 'Regular Shades']",2,"64.98Ξ ($217,595)","64.98Ξ ($178,429)","49.99Ξ ($145,486)"
CryptoPunk 907,Female,"['Clown Hair Green', 'Hot Lipstick']",2,"68.98Ξ ($230,989)","97.77Ξ ($408,080)","24Ξ ($58,099)"
CryptoPunk 1862,Male,"['Messy Hair', 'Eye Patch']",2,"72.50Ξ ($242,776)","72.50Ξ ($231,245)",
CryptoPunk 9568,Male,"['Fedora', 'Clown Eyes Green']",2,"68.99Ξ ($231,023)","188.88Ξ ($609,045)",
CryptoPunk 2636,Male,"['Smile', 'Do-rag']",2,"98.89Ξ ($309,398)","150Ξ ($659,390)","40Ξ ($102,529)"
CryptoPunk 9088,Male,"['Earring', 'Headband', 'Mole']",3,0.00Ξ ($0.00),0.00Ξ ($0.00),"41Ξ ($122,884)"
CryptoPunk 4515,Female,"['Clown Hair Green', 'Clown Eyes Blue']",2,"130Ξ ($465,280)","137.95Ξ ($498,266)","130Ξ ($462,719)"
CryptoPunk 7965,Female,"['Mohawk', 'Classic Shades', 'Purple Lipstick']",3,"106.99Ξ ($424,175)",,"20Ξ ($36,164)"
CryptoPunk 1781,Male,"['Normal Beard', 'Headband']",2,"69.95Ξ ($287,018)","81.11Ξ ($301,726)","55Ξ ($225,675)"
CryptoPunk 3329,Female,"['Mole', 'Clown Eyes Green', 'Earring']",3,"64.99Ξ ($217,628)","91.99Ξ ($386,276)","24.50Ξ ($57,402)"
CryptoPunk 5532,Female,"['Clown Eyes Green', 'Mohawk Thin', 'Hot Lipstick']",3,"114Ξ ($411,494)","114Ξ ($414,481)","111Ξ ($376,521)"
CryptoPunk 5756,Male,"['Normal Beard Black', 'Mohawk Dark']",2,"65Ξ ($217,662)","225Ξ ($761,609)","24Ξ ($40,284)"
CryptoPunk 1951,Female,"['Half Shaved', 'VR', 'Earring']",3,"90Ξ ($301,378)","90Ξ ($280,187)","70Ξ ($216,990)"
CryptoPunk 9438,Female,"['Blonde Short', 'Purple Lipstick', 'Earring', '3D Glasses']",4,"97.99Ξ ($328,133)","97.99Ξ ($311,793)","31Ξ ($72,554)"
CryptoPunk 6783,Male,"['Handlebars', 'Wild Hair', 'Earring']",3,"95Ξ ($305,759)","95Ξ ($316,210)","25Ξ ($63,290)"
CryptoPunk 6168,Male,"['Front Beard', 'Nerd Glasses', 'Headband']",3,"129Ξ ($373,180)","129Ξ ($469,205)","50Ξ ($161,253)"
CryptoPunk 7549,Male,"['Frown', 'Clown Hair Green']",2,"89Ξ ($278,056)",,"49Ξ ($138,114)"
CryptoPunk 5272,Male,"['Big Shades', 'Clown Hair Green']",2,"77.14Ξ ($258,314)",888.88Ξ ($2.89M),"69.69Ξ ($232,305)"
CryptoPunk 6560,Female,"['Blue Eye Shadow', 'Black Lipstick', 'Straight Hair Blonde', 'Earring']",4,"74Ξ ($247,799)","121Ξ ($521,437)","51Ξ ($166,577)"
CryptoPunk 2762,Male,"['Silver Chain', 'Do-rag']",2,"65Ξ ($217,662)","65Ξ ($216,672)","52Ξ ($171,936)"
CryptoPunk 7131,Female,"['Blue Eye Shadow', 'Clown Hair Green', 'Purple Lipstick', 'Cigarette']",4,"72Ξ ($316,940)","199Ξ ($823,195)","72Ξ ($316,940)"
CryptoPunk 8913,Male,"['Vampire Hair', 'Big Shades']",2,"100Ξ ($313,757)","105Ξ ($335,263)","100Ξ ($313,757)"
CryptoPunk 6678,Female,"['Horned Rim Glasses', 'Dark Hair', 'Purple Lipstick']",3,"118.50Ξ ($430,656)","118.50Ξ ($404,395)","81.81Ξ ($293,097)"
CryptoPunk 4198,Female,"['Clown Eyes Green', 'Straight Hair Dark']",2,"90Ξ ($335,372)","90Ξ ($334,850)","80Ξ ($301,430)"
CryptoPunk 5243,Female,"['Black Lipstick', 'Headband', 'Earring']",3,"63Ξ ($244,034)","63Ξ ($237,770)","60Ξ ($227,122)"
CryptoPunk 9538,Male,"['Handlebars', 'Fedora', 'Earring']",3,"98.99Ξ ($309,227)","98.99Ξ ($326,471)","22.50Ξ ($37,624)"
CryptoPunk 6293,Female,"['Clown Nose', 'Knitted Cap', 'Green Eye Shadow', 'Hot Lipstick']",4,"61.50Ξ ($239,853)","95Ξ ($383,073)","61.50Ξ ($239,853)"
CryptoPunk 586,Female,"['Purple Eye Shadow', 'Wild Hair']",2,"63.99Ξ ($214,279)",315Ξ ($1.01M),"16Ξ ($26,376)"
CryptoPunk 8693,Female,"['Knitted Cap', 'Big Shades', 'Earring']",3,"144Ξ ($462,243)","133Ξ ($624,539)","115Ξ ($369,152)"
CryptoPunk 7913,Male,"['Cap', 'Chinstrap']",2,"70Ξ ($274,643)","70Ξ ($280,106)","65Ξ ($255,026)"
CryptoPunk 3208,Male,"['Horned Rim Glasses', 'Clown Hair Green']",2,"94Ξ ($301,697)","94Ξ ($300,140)","18.88Ξ ($33,433)"
CryptoPunk 6524,Male,"['Chinstrap', 'Nerd Glasses', 'Clown Hair Green']",3,"72.50Ξ ($242,776)",420.69Ξ ($1.37M),
CryptoPunk 2661,Male,"['Earring', 'Crazy Hair', 'Mole']",3,"87Ξ ($289,582)","87Ξ ($291,332)","43Ξ ($126,129)"
CryptoPunk 5566,Female,"['Black Lipstick', 'Straight Hair', 'Classic Shades']",3,"120Ξ ($379,862)","269.69Ξ ($961,990)","45Ξ ($150,689)"
CryptoPunk 5659,Male,"['Big Shades', 'Fedora', 'Smile', 'Mole']",4,"109.99Ξ ($366,642)","222.22Ξ ($911,404)","80Ξ ($327,126)"
CryptoPunk 8779,Female,"['Tiara', 'Clown Eyes Blue']",2,"250Ξ ($833,352)",,"120Ξ ($374,762)"
CryptoPunk 7072,Male,"['Vampire Hair', 'Cigarette']",2,"68Ξ ($226,672)","111.11Ξ ($455,153)","75Ξ ($265,109)"
CryptoPunk 6846,Male,"['Mohawk Thin', 'Earring', 'Horned Rim Glasses']",3,"65Ξ ($263,500)","65Ξ ($263,275)","60Ξ ($243,606)"
CryptoPunk 4744,Male,"['Mohawk Thin', 'Classic Shades', 'Mustache']",3,"97.99Ξ ($403,620)","97.99Ξ ($393,852)","111Ξ ($372,960)"
CryptoPunk 3994,Male,"['Shadow Beard', 'Crazy Hair', 'Small Shades']",3,"105.69Ξ ($394,569)","105.69Ξ ($394,192)","100Ξ ($373,327)"
CryptoPunk 9724,Male,"['Fedora', 'Earring', 'Regular Shades']",3,"99.99Ξ ($320,922)","99.99Ξ ($335,269)","90Ξ ($301,773)"
CryptoPunk 5986,Male,"['Clown Eyes Blue', 'Fedora', 'Mustache', 'Earring']",4,"114Ξ ($477,253)","114Ξ ($472,433)","16.25Ξ ($33,559)"
CryptoPunk 2268,Male,"['Cap Forward', 'Big Shades', 'Silver Chain', 'Earring']",4,"140Ξ ($527,659)",,"100Ξ ($370,245)"
CryptoPunk 4930,Female,"['Black Lipstick', 'Spots', 'Mohawk Thin']",3,"65.50Ξ ($242,369)","65.50Ξ ($242,369)","4.80Ξ ($2,904)"
CryptoPunk 4187,Male,"['Crazy Hair', 'Small Shades']",2,"168Ξ ($537,550)","168Ξ ($550,158)","24Ξ ($60,046)"
CryptoPunk 7209,Male,"['Crazy Hair', '3D Glasses']",2,"200Ξ ($666,682)",544.69Ξ ($1.78M),"137.50Ξ ($421,829)"
CryptoPunk 6676,Male,"['Mohawk Thin', 'Silver Chain']",2,"128.50Ξ ($409,691)",249Ξ ($1.03M),"26Ξ ($73,477)"
CryptoPunk 9562,Male,"['Muttonchops', 'Earring', 'Nerd Glasses', 'Crazy Hair']",4,"80Ξ ($266,673)","198Ξ ($633,960)",0.50Ξ ($155)
CryptoPunk 6830,Male,"['Front Beard', 'Peak Spike', 'Eye Patch']",3,"64.99Ξ ($216,638)","64.99Ξ ($204,053)","19Ξ ($65,385)"
CryptoPunk 6570,Female,"['Red Mohawk', 'Purple Lipstick', 'Earring']",3,0.00Ξ ($0.00),0.00Ξ ($0.00),
CryptoPunk 8743,Male,"['Clown Eyes Blue', 'Clown Hair Green']",2,"69Ξ ($230,005)","189.25Ξ ($632,907)","20Ξ ($48,154)"
CryptoPunk 8725,Female,"['Blue Eye Shadow', 'Pink With Hat', 'Purple Lipstick']",3,"115Ξ ($383,238)","204Ξ ($763,847)","72Ξ ($240,607)"
CryptoPunk 8537,Female,"['Hot Lipstick', 'Regular Shades', 'Straight Hair Dark']",3,"136.69Ξ ($443,584)","136.69Ξ ($442,984)",
CryptoPunk 4198,Female,"['Clown Eyes Green', 'Straight Hair Dark']",2,"90Ξ ($335,372)","90Ξ ($334,850)","80Ξ ($301,430)"
CryptoPunk 5384,Female,"['Clown Eyes Green', 'Frumpy Hair', 'Purple Lipstick']",3,"68.50Ξ ($228,448)","68.50Ξ ($228,824)",<0.01Ξ ($3)
CryptoPunk 6332,Male,['VR'],1,"110Ξ ($366,675)","247.98Ξ ($971,888)","100Ξ ($276,237)"
CryptoPunk 704,Male,"['Cap Forward', 'Mustache', 'Smile']",3,"72.99Ξ ($299,623)",,"75Ξ ($305,244)"
CryptoPunk 3202,Female,"['Purple Eye Shadow', 'Frumpy Hair']",2,"99.99Ξ ($312,774)","99.99Ξ ($333,513)","72Ξ ($241,102)"
CryptoPunk 6322,Male,"['Vampire Hair', 'Mole']",2,"91.99Ξ ($375,912)","96.31Ξ ($388,976)","100Ξ ($393,958)"
CryptoPunk 6620,Female,"['Tassle Hat', 'Eye Mask']",2,"101.50Ξ ($363,716)",,"90Ξ ($297,643)"
CryptoPunk 7965,Female,"['Mohawk', 'Classic Shades', 'Purple Lipstick']",3,"106.99Ξ ($424,175)",,"20Ξ ($36,164)"
CryptoPunk 9771,Male,"['Peak Spike', 'Front Beard Dark', 'Horned Rim Glasses']",3,"84.69Ξ ($272,576)","84.69Ξ ($279,309)","37Ξ ($116,797)"
CryptoPunk 6448,Female,"['Knitted Cap', 'Eye Patch']",2,"69.96Ξ ($232,215)","69.96Ξ ($233,994)","59.99Ξ ($199,446)"
CryptoPunk 7411,Female,"['Black Lipstick', 'Mohawk', 'Clown Eyes Blue']",3,"59.78Ξ ($199,271)","59.78Ξ ($190,429)",0.11Ξ ($304)
CryptoPunk 5266,Female,"['Straight Hair', 'Purple Lipstick']",2,"125Ξ ($439,851)","125Ξ ($441,821)",
CryptoPunk 3507,Male,"['Handlebars', 'Do-rag', '3D Glasses']",3,"159.99Ξ ($519,468)","230Ξ ($775,415)","130Ξ ($514,145)"
CryptoPunk 613,Male,"['Frumpy Hair', 'Chinstrap']",2,"79Ξ ($253,746)","79Ξ ($260,544)","6.50Ξ ($8,545)"
CryptoPunk 4797,Female,"['Mole', 'Tassle Hat']",2,"125.90Ξ ($376,926)","125.90Ξ ($377,816)","50Ξ ($156,151)"
CryptoPunk 5427,Male,"['Cigarette', 'Cap Forward', 'Earring']",3,"100Ξ ($426,125)","102.41Ξ ($388,743)","85Ξ ($315,323)"
CryptoPunk 9313,Female,"['Messy Hair', 'Eye Mask']",2,"80Ξ ($268,214)",,"64Ξ ($249,571)"
CryptoPunk 2774,Male,"['Stringy Hair', 'Earring', 'Nerd Glasses']",3,"84.50Ξ ($271,323)","98Ξ ($368,505)",
CryptoPunk 9608,Female,"['Straight Hair', 'Earring', 'Clown Eyes Blue', 'Cigarette']",4,"59Ξ ($196,671)","59Ξ ($188,496)","5Ξ ($6,693)"
CryptoPunk 7404,Male,"['Cap Forward', 'Goat']",2,"150Ξ ($483,677)","150Ξ ($466,192)","125Ξ ($402,497)"
CryptoPunk 4633,Male,"['Stringy Hair', 'Big Beard']",2,"64.90Ξ ($216,338)",,"12.50Ξ ($23,134)"
CryptoPunk 2389,Male,"['Cigarette', 'Cap Forward', 'Mustache']",3,"120Ξ ($431,437)","182Ξ ($784,311)","105Ξ ($412,680)"
CryptoPunk 7325,Female,"['Black Lipstick', 'Straight Hair Dark', 'Nerd Glasses']",3,"115Ξ ($373,305)","115Ξ ($373,305)","7Ξ ($12,498)"
CryptoPunk 3209,Male,"['Earring', '3D Glasses', 'Mohawk Dark']",3,"125Ξ ($416,066)","139.99Ξ ($578,285)","130Ξ ($539,399)"
CryptoPunk 5371,Male,"['Cigarette', 'Bandana']",2,"129.50Ξ ($410,209)","129.50Ξ ($410,209)","71Ξ ($236,608)"
CryptoPunk 7180,Female,"['Eye Mask', 'Earring', 'Blonde Bob']",3,"74Ξ ($246,672)","74Ξ ($235,824)","50Ξ ($155,294)"
CryptoPunk 2481,Female,"['Bandana', 'Regular Shades']",2,"99.90Ξ ($323,740)","99.90Ξ ($334,134)",0.30Ξ ($50)
CryptoPunk 9046,Male,"['Fedora', 'Classic Shades', 'Earring', 'Smile']",4,"125Ξ ($416,676)","245Ξ ($823,200)","84Ξ ($227,103)"
CryptoPunk 2481,Female,"['Bandana', 'Regular Shades']",2,"99.90Ξ ($323,740)","99.90Ξ ($334,134)",0.30Ξ ($50)
CryptoPunk 3621,Female,"['Mohawk', 'Earring', 'Cigarette']",3,"99Ξ ($348,981)","149Ξ ($563,598)","100Ξ ($352,900)"
CryptoPunk 4792,Male,"['Handlebars', 'Earring']",2,"74.96Ξ ($248,976)","99Ξ ($384,509)","67Ξ ($224,653)"
CryptoPunk 6549,Female,"['Classic Shades', 'Half Shaved', 'Purple Lipstick']",3,"110.10Ξ ($395,072)","110.10Ξ ($395,844)","100.69Ξ ($361,306)"
CryptoPunk 3579,Male,"['Cigarette', 'Classic Shades', 'Shaved Head']",3,"67Ξ ($223,338)","67Ξ ($218,151)",<0.01Ξ ($0)
CryptoPunk 7605,Male,"['Clown Eyes Blue', 'Fedora']",2,"87Ξ ($400,766)",,"87Ξ ($407,883)"
CryptoPunk 6085,Male,"['Frumpy Hair', 'Mustache']",2,"123Ξ ($352,752)","123Ξ ($385,884)","107Ξ ($372,889)"
CryptoPunk 8855,Female,"['Vape', 'Mohawk', 'Hot Lipstick']",3,"96Ξ ($363,186)","96Ξ ($360,074)",1Ξ ($227)
CryptoPunk 1872,Female,"['Regular Shades', 'Half Shaved']",2,"92Ξ ($390,201)","102Ξ ($383,505)",
CryptoPunk 5874,Male,"['Purple Hair', 'Earring', '3D Glasses']",3,"275Ξ ($916,688)","275Ξ ($857,915)","80Ξ ($152,280)"
CryptoPunk 3621,Female,"['Mohawk', 'Earring', 'Cigarette']",3,"99Ξ ($348,981)","149Ξ ($563,598)","100Ξ ($352,900)"
CryptoPunk 5713,Female,"['Hot Lipstick', 'Dark Hair']",2,"125Ξ ($494,370)","125Ξ ($490,196)","111Ξ ($433,263)"
CryptoPunk 9071,Female,"['Hot Lipstick', 'Half Shaved', 'Cigarette']",3,"109.90Ξ ($447,881)","109.90Ξ ($467,284)","75Ξ ($247,991)"
CryptoPunk 713,Male,"['Peak Spike', 'VR']",2,"120Ξ ($446,144)","135Ξ ($502,274)","120Ξ ($446,466)"
CryptoPunk 5482,Male,"['Handlebars', 'Knitted Cap']",2,"59.75Ξ ($199,171)","59.75Ξ ($190,578)",0.20Ξ ($610)
CryptoPunk 8690,Male,"['Pipe', 'Mohawk Dark']",2,"147Ξ ($474,003)",366.66Ξ ($1.19M),"87Ξ ($271,602)"
CryptoPunk 8641,Male,"['Frumpy Hair', 'Clown Eyes Blue']",2,"66.67Ξ ($222,227)","66.67Ξ ($184,782)","59Ξ ($197,570)"
CryptoPunk 6645,Male,"['Front Beard', 'Vape', 'Crazy Hair']",3,"268Ξ ($795,212)","268Ξ ($814,980)","113Ξ ($371,753)"
CryptoPunk 5730,Male,"['Police Cap', 'Mustache']",2,"96Ξ ($301,592)","96Ξ ($303,555)","55Ξ ($174,672)"
CryptoPunk 1613,Male,"['Cigarette', 'Earring', 'Headband']",3,"55Ξ ($220,311)","88.88Ξ ($356,022)","63Ξ ($255,604)"
CryptoPunk 9581,Female,"['Straight Hair Dark', 'Cigarette']",2,"58Ξ ($193,338)","58Ξ ($169,357)","55.50Ξ ($182,535)"
CryptoPunk 2634,Female,"['Red Mohawk', 'Purple Lipstick']",2,"136.50Ξ ($440,262)","136.50Ξ ($443,080)","102Ξ ($329,264)"
CryptoPunk 2762,Male,"['Silver Chain', 'Do-rag']",2,"65Ξ ($217,662)","65Ξ ($216,672)","52Ξ ($171,936)"
